timestamp,standardised load [-],standardised forecast load [-],central valais solar production [kWh],sion area solar production [kWh],sierre area production [kWh],remote solar production [kWh]
01/02/2023 00:15,1.07704396841363,1.14351718952699,0,0,0,0
01/02/2023 00:30,1.04976032080636,1.14351718952699,0,0,0,0
01/02/2023 00:45,1.00809813096503,1.14351718952699,0,0,0,0
01/02/2023 01:00,1.01927871935871,1.14351718952699,0,0,0,0
01/02/2023 01:15,0.974406278595175,1.11361570510012,0,0,0,0
01/02/2023 01:30,1.00016973738392,1.11361570510012,0,0,0,0
01/02/2023 01:45,0.979214830321481,1.11361570510012,0,0,0,0
01/02/2023 02:00,0.984096581315081,1.11361570510012,0,0,0,0
01/02/2023 02:15,0.960333273809085,1.08371422067325,0,0,0,0
01/02/2023 02:30,0.998778557394207,1.08371422067325,0,0,0,0
01/02/2023 02:45,0.989288991776972,1.08371422067325,0,0,0,0.075
01/02/2023 03:00,1.0170158975638,1.08371422067325,0,0,0,0
01/02/2023 03:15,1.03581198477173,1.20332015838073,0,0,0,0
01/02/2023 03:30,1.01565314854955,1.20332015838073,0,0,0,0
01/02/2023 03:45,1.02062868331171,1.20332015838073,0,0,0,0
01/02/2023 04:00,1.05871824399733,1.20332015838073,0,0,0,0
01/02/2023 04:15,1.01821333560668,1.35282758051507,0,0,0,0
01/02/2023 04:30,1.09022313126976,1.35282758051507,0,0,0,0
01/02/2023 04:45,1.09161793641755,1.35282758051507,0,0,0,0
01/02/2023 05:00,1.08977499094411,1.35282758051507,0,0,0,0
01/02/2023 05:15,1.15519314155524,1.62194094035688,0,0,0,0
01/02/2023 05:30,1.15461246366273,1.62194094035688,0,0,0,0
01/02/2023 05:45,1.23449517258454,1.62194094035688,0,0,0,0
01/02/2023 06:00,1.26756576128295,1.62194094035688,0,0,0,0
01/02/2023 06:15,1.37046952923865,2.07046320675991,0,0,0,0.075
01/02/2023 06:30,1.42291528740353,2.07046320675991,0,0,0,0
01/02/2023 06:45,1.46242696009591,2.07046320675991,0,0,0,0.075
01/02/2023 07:00,1.52311559636347,2.07046320675991,0,0,0,0.000344
01/02/2023 07:15,1.69708187195744,2.39937953545546,0,0,0,0.003952
01/02/2023 07:30,1.85430361291086,2.39937953545546,0,0,0,0.010138
01/02/2023 07:45,1.92579424548687,2.39937953545546,0,0,0,0.014777
01/02/2023 08:00,2.06453348892899,2.39937953545546,0,0,0,0.075619
01/02/2023 08:15,2.19761816540311,2.5488869575898,0,0,0,2.430083
01/02/2023 08:30,2.27546841762757,2.5488869575898,0,0,0,7.232757
01/02/2023 08:45,2.32173260867004,2.5488869575898,0,0,0,14.743898
01/02/2023 09:00,2.34464892967888,2.5488869575898,0,0,0,29.993725
01/02/2023 09:15,2.44251959540907,2.42928101988232,0,0,0,62.027431
01/02/2023 09:30,2.40397183614212,2.42928101988232,3.75,0,0,85.427022
01/02/2023 09:45,2.38038147560381,2.42928101988232,4.5,0,0,130.904265
01/02/2023 10:00,2.3202203968455,2.42928101988232,8.625,0,0,201.732053
01/02/2023 10:15,2.26234175900718,2.33957656660172,5.625,0,0,271.77716
01/02/2023 10:30,2.23641589125489,2.33957656660172,35.25,0,0,383.457613
01/02/2023 10:45,2.18626296385653,2.33957656660172,42.75,0,0,451.582882
01/02/2023 11:00,2.15488219621171,2.33957656660172,49.125,0,0,516.182307
01/02/2023 11:15,2.14671179187437,2.01066023790617,56.25,0,0,578.021641
01/02/2023 11:30,2.16686557309993,2.01066023790617,60,0,1.8,651.4662
01/02/2023 11:45,2.20328726357565,2.01066023790617,64.5,0,3,697.620226
01/02/2023 12:00,2.14139557573791,2.01066023790617,69,0,3.4,742.148893
01/02/2023 12:15,2.01394878791772,1.95085726905243,72.375,0,5.4,777.212548
01/02/2023 12:30,1.8340255098108,1.95085726905243,75.75,0,6.6,805.359671
01/02/2023 12:45,1.7187428229453,1.95085726905243,75.75,0,7.4,822.308649
01/02/2023 13:00,1.71031150599763,1.95085726905243,78.375,0,7.8,836.603008
01/02/2023 13:15,1.69520603902164,1.9807587534793,82.875,0,10,843.957327
01/02/2023 13:30,1.7073747152245,1.9807587534793,84,0,10.2,844.443975
01/02/2023 13:45,1.76872048811932,1.9807587534793,84.375,0,9.8,834.679123
01/02/2023 14:00,1.80238252318178,1.9807587534793,84,0,10.2,822.590944
01/02/2023 14:15,1.82911083490336,1.95085726905243,83.25,0,9.8,802.103158
01/02/2023 14:30,1.79821739527263,1.95085726905243,81.375,0,9.8,776.592189
01/02/2023 14:45,1.75797481992402,1.95085726905243,76.875,0,8.8,741.404623
01/02/2023 15:00,1.72288427973625,1.95085726905243,73.5,0,8,697.661467
01/02/2023 15:15,1.71270379050102,1.8910543001987,73.125,0,6.6,640.478671
01/02/2023 15:30,1.7120486492981,1.8910543001987,67.125,0,4,577.626816
01/02/2023 15:45,1.70614784085094,1.8910543001987,60,0,0.4,501.183554
01/02/2023 16:00,1.69608907720444,1.8910543001987,51.75,0,0,414.311738
01/02/2023 16:15,1.68914210433995,2.04056172233304,44.25,0,0,330.577037
01/02/2023 16:30,1.6889978705527,2.04056172233304,36,0,0,243.568552
01/02/2023 16:45,1.6677376200582,2.04056172233304,26.25,0,0,180.327266
01/02/2023 17:00,1.6901585431665,2.04056172233304,18.375,0,0,131.317582
01/02/2023 17:15,1.69598793494113,2.27977359774798,6,0,0,48.664964
01/02/2023 17:30,1.74597748564805,2.27977359774798,0,0,0,9.034655
01/02/2023 17:45,1.82145939023033,2.27977359774798,0,0,0,0.944
01/02/2023 18:00,1.94002429263856,2.27977359774798,0,0,0,0.427
01/02/2023 18:15,2.02405568985382,2.19006914446738,0,0,0,0.405
01/02/2023 18:30,2.09185597382019,2.19006914446738,0,0,0,0.406
01/02/2023 18:45,2.07055138186888,2.19006914446738,0,0,0,0.447
01/02/2023 19:00,2.044169380335,2.19006914446738,0,0,0,0.885
01/02/2023 19:15,2.04643426340209,1.92095578462556,0,0,0,1.015
01/02/2023 19:30,1.98789164311413,1.92095578462556,0,0,0,0.923
01/02/2023 19:45,1.90682661998444,1.92095578462556,0,0,0,0.643
01/02/2023 20:00,1.85173727731282,1.92095578462556,0,0,0,0.471
01/02/2023 20:15,1.80226399826782,1.68174390921062,0,0,0,0.423
01/02/2023 20:30,1.73290318663334,1.68174390921062,0,0,0,0.89
01/02/2023 20:45,1.6635995309133,1.68174390921062,0,0,0,1.05
01/02/2023 21:00,1.59812505218901,1.68174390921062,0,0,0,1.283
01/02/2023 21:15,1.50823358163898,1.50233500264941,0,0,0,1.437
01/02/2023 21:30,1.48666258583885,1.50233500264941,0,0,0,1.5
01/02/2023 21:45,1.41320690357566,1.50233500264941,0,0,0,1.372
01/02/2023 22:00,1.3991862419333,1.50233500264941,0,0,0,0.815
01/02/2023 22:15,1.33345263201759,1.3229260960882,0,0,0,0
01/02/2023 22:30,1.30503943195022,1.3229260960882,0,0,0,0.075
01/02/2023 22:45,1.27742151607673,1.3229260960882,0,0,0,0
01/02/2023 23:00,1.20244914080915,1.3229260960882,0,0,0,0
01/02/2023 23:15,1.15118587675783,1.08371422067325,0,0,0,0.075
01/02/2023 23:30,1.10367812244505,1.08371422067325,0,0,0,0
01/02/2023 23:45,1.01757857077886,1.08371422067325,0,0,0,0
02/02/2023 00:00,1.01819421386786,1.08371422067325,0,0,0,0
02/02/2023 00:15,0.982921212877163,0.994009767392649,0,0,0,0
02/02/2023 00:30,0.952115633062222,0.994009767392649,0,0,0,0
02/02/2023 00:45,0.903776362964235,0.994009767392649,0,0,0,0
02/02/2023 01:00,0.858169743615043,0.994009767392649,0,0,0,0
02/02/2023 01:15,0.852137025507095,1.02391125181952,0,0,0,0
02/02/2023 01:30,0.835418292632304,1.02391125181952,0,0,0,0
02/02/2023 01:45,0.828433761813107,1.02391125181952,0,0,0,0
02/02/2023 02:00,0.822121377398331,1.02391125181952,0,0,0,0.075
02/02/2023 02:15,0.801971584669767,1.08371422067325,0,0,0,0
02/02/2023 02:30,0.795004857456978,1.08371422067325,0,0,0,0
02/02/2023 02:45,0.792832269527212,1.08371422067325,0,0,0,0
02/02/2023 03:00,0.810341733688945,1.08371422067325,0,0,0,0
02/02/2023 03:15,0.815618170682366,1.20332015838073,0,0,0,0
02/02/2023 03:30,0.831918723993104,1.20332015838073,0,0,0,0
02/02/2023 03:45,0.834031390399685,1.20332015838073,0,0,0,0
02/02/2023 04:00,0.861827494022424,1.20332015838073,0,0,0,0
02/02/2023 04:15,0.906969936748224,1.3229260960882,0,0,0,0
02/02/2023 04:30,0.906695399516831,1.3229260960882,0,0,0,0
02/02/2023 04:45,0.915635350954263,1.3229260960882,0,0,0,0
02/02/2023 05:00,0.932908035734505,1.3229260960882,0,0,0,0
02/02/2023 05:15,1.0412423857448,1.53223648707628,0,0,0,0
02/02/2023 05:30,1.05536471055382,1.53223648707628,0,0,0,0.075
02/02/2023 05:45,1.11491915444112,1.53223648707628,0,0,0,0
02/02/2023 06:00,1.18966294367834,1.53223648707628,0,0,0,0
02/02/2023 06:15,1.2628090529624,2.07046320675991,0,0,0,0
02/02/2023 06:30,1.33576569570501,2.07046320675991,0,0,0,0
02/02/2023 06:45,1.34256282007908,2.07046320675991,0,0,0,0
02/02/2023 07:00,1.41587815122514,2.07046320675991,0,0,0,0
02/02/2023 07:15,1.58879323327395,2.39937953545546,0,0,0,0
02/02/2023 07:30,1.71605264992463,2.39937953545546,0,0,0,0.1
02/02/2023 07:45,1.81608735394967,2.39937953545546,0,0,0,0
02/02/2023 08:00,1.91515679584465,2.39937953545546,0,0,0,0.032
02/02/2023 08:15,2.08170229053009,2.48908398873606,0,0,0,4.021
02/02/2023 08:30,2.15903133485727,2.48908398873606,0,0,0,13.431655
02/02/2023 08:45,2.16692586736885,2.48908398873606,0,0,0,24.277309
02/02/2023 09:00,2.21796780628867,2.48908398873606,0,0,0,39.108964
02/02/2023 09:15,2.26709811104395,2.39937953545546,0,0,0,62.360964
02/02/2023 09:30,2.20924492574273,2.39937953545546,0,0,0,102.278273
02/02/2023 09:45,2.14997129814753,2.39937953545546,0.75,0,0,185.537928
02/02/2023 10:00,2.11535213786516,2.39937953545546,1.125,0,0,302.847273
02/02/2023 10:15,2.09884111373179,2.33957656660172,20.25,0,0,423.656638
02/02/2023 10:30,2.00399536786111,2.33957656660172,73.875,0,0,592.511966
02/02/2023 10:45,1.93713165636144,2.33957656660172,79.125,0,0,689.406239
02/02/2023 11:00,1.94156233209765,2.33957656660172,83.625,0,0,743.966548
02/02/2023 11:15,1.91281180771934,1.95085726905243,98.25,0,0.6,883.447131
02/02/2023 11:30,1.88852680786419,1.95085726905243,106.875,0,15.4,1021.236058
02/02/2023 11:45,1.91929518483234,1.95085726905243,116.25,0,17,1123.71464
02/02/2023 12:00,1.869576608519,1.95085726905243,122.625,0,20.4,1213.435568
02/02/2023 12:15,1.68402775530192,1.8910543001987,127.875,0,22.8,1283.521532
02/02/2023 12:30,1.50771689607644,1.8910543001987,132.75,0,25.2,1339.805805
02/02/2023 12:45,1.428620112726,1.8910543001987,133.875,0,28.2,1394.514423
02/02/2023 13:00,1.42175553548346,1.8910543001987,137.25,0,31,1441.509732
02/02/2023 13:15,1.44055514555017,1.92095578462556,143.25,0,32.4,1476.783387
02/02/2023 13:30,1.48821267545041,1.92095578462556,144,0,33.6,1504.152041
02/02/2023 13:45,1.49160746961309,1.92095578462556,144.375,0,35,1520.663732
02/02/2023 14:00,1.52087164820216,1.92095578462556,141,0,34.4,1518.847114
02/02/2023 14:15,1.55697013990184,1.83125133134496,139.5,0,32.2,1513.373805
02/02/2023 14:30,1.51694077864339,1.83125133134496,133.5,0,30,1484.736532
02/02/2023 14:45,1.47490770914365,1.83125133134496,126.75,0,26.6,1435.78395
02/02/2023 15:00,1.48926836781323,1.83125133134496,118.5,0,25,1370.296022
02/02/2023 15:15,1.50175787227034,1.80134984691809,111.375,0,20.8,1269.827131
02/02/2023 15:30,1.50118852608347,1.80134984691809,99,0,15.4,1155.169239
02/02/2023 15:45,1.5215542538285,1.80134984691809,87,0,8.6,1017.891348
02/02/2023 16:00,1.5125866909859,1.80134984691809,75.375,0,0,858.622802
02/02/2023 16:15,1.52885050591221,2.04056172233304,64.875,0,0,690.261256
02/02/2023 16:30,1.53739418512269,2.04056172233304,52.875,0,0,519.288365
02/02/2023 16:45,1.55450803318403,2.04056172233304,37.5,0,0,353.932819
02/02/2023 17:00,1.62203786366018,2.04056172233304,21.75,0,0,214.274237
02/02/2023 17:15,1.58472082380959,2.24987211332111,9.375,0,0,96.504618
02/02/2023 17:30,1.68611462111859,2.24987211332111,0,0,0,18.943655
02/02/2023 17:45,1.73254991656542,2.24987211332111,0,0,0,2.729
02/02/2023 18:00,1.86735428431397,2.24987211332111,0,0,0,1.008
02/02/2023 18:15,2.00569550938584,2.10036469118677,0,0,0,0.487
02/02/2023 18:30,2.0844614509088,2.10036469118677,0,0,0,0.588
02/02/2023 18:45,2.07533034793104,2.10036469118677,0,0,0,0.628
02/02/2023 19:00,2.03418626643567,2.10036469118677,0,0,0,0.435
02/02/2023 19:15,2.01670922880151,1.74154687806435,0,0,0,0.333
02/02/2023 19:30,1.97824714931691,1.74154687806435,0,0,0,0.443
02/02/2023 19:45,1.92050544203624,1.74154687806435,0,0,0,0.952
02/02/2023 20:00,1.83681193942114,1.74154687806435,0,0,0,0.725
02/02/2023 20:15,1.82239562522692,1.53223648707628,0,0,0,1.419
02/02/2023 20:30,1.76011297296748,1.53223648707628,0,0,0,1.313
02/02/2023 20:45,1.70473621981415,1.53223648707628,0,0,0,1.534
02/02/2023 21:00,1.61645302248657,1.53223648707628,0,0,0,1.734
02/02/2023 21:15,1.52366023550472,1.35282758051507,0,0,0,1.325
02/02/2023 21:30,1.49460419719551,1.35282758051507,0,0,0,1.198
02/02/2023 21:45,1.48534403835478,1.35282758051507,0,0,0,1.086
02/02/2023 22:00,1.43532808854823,1.35282758051507,0,0,0,1.131
02/02/2023 22:15,1.4005392419415,1.17341867395386,0,0,0,1.46
02/02/2023 22:30,1.37899767306521,1.17341867395386,0,0,0,1.362
02/02/2023 22:45,1.3541833883712,1.17341867395386,0,0,0,0.47
02/02/2023 23:00,1.31300570802176,1.17341867395386,0,0,0,0.166
02/02/2023 23:15,1.2133568440464,0.994009767392649,0,0,0,0.128
02/02/2023 23:30,1.1609988281119,0.994009767392649,0,0,0,0.109
02/02/2023 23:45,1.16245356771728,0.994009767392649,0,0,0,0.109
03/02/2023 00:00,1.15258910219658,0.994009767392649,0,0,0,0.139
03/02/2023 00:15,1.08503952560311,0.904305314112044,0,0,0,0.126
03/02/2023 00:30,1.10216284281725,0.904305314112044,0,0,0,0.207
03/02/2023 00:45,1.03113842697143,0.904305314112044,0,0,0,0.164
03/02/2023 01:00,1.03906872778783,0.904305314112044,0,0,0,0.123
03/02/2023 01:15,0.971792572540244,0.874403829685176,0,0,0,0.12
03/02/2023 01:30,1.01638694027921,0.874403829685176,0,0,0,0.104
03/02/2023 01:45,0.942291466412067,0.874403829685176,0,0,0,0.161
03/02/2023 02:00,0.967962277307269,0.874403829685176,0,0,0,0.242
03/02/2023 02:15,0.96434802291763,0.904305314112044,0,0,0,0.131
03/02/2023 02:30,0.985811749078916,0.904305314112044,0,0,0,0.107
03/02/2023 02:45,0.949196010934302,0.904305314112044,0,0,0,0.022
03/02/2023 03:00,0.947792348077831,0.904305314112044,0,0,0,0
03/02/2023 03:15,0.981992812596216,0.964108282965781,0,0,0,0
03/02/2023 03:30,0.980311836316902,0.964108282965781,0,0,0,0
03/02/2023 03:45,0.997817066228144,0.964108282965781,0,0,0,0
03/02/2023 04:00,0.98531796445015,0.964108282965781,0,0,0,0
03/02/2023 04:15,1.02274909271732,1.14351718952699,0,0,0,0.075
03/02/2023 04:30,1.01811351970675,1.14351718952699,0,0,0,0
03/02/2023 04:45,1.03982025139681,1.14351718952699,0,0,0,0
03/02/2023 05:00,1.04109336505564,1.14351718952699,0,0,0,0
03/02/2023 05:15,1.13309169094145,1.38272906494194,0,0,0,0
03/02/2023 05:30,1.13302076695177,1.38272906494194,0,0,0,0
03/02/2023 05:45,1.20955894476879,1.38272906494194,0,0,0,0
03/02/2023 06:00,1.24763588854029,1.38272906494194,0,0,0,0
03/02/2023 06:15,1.36601743649649,1.83125133134496,0,0,0,0
03/02/2023 06:30,1.38381678748859,1.83125133134496,0,0,0,0
03/02/2023 06:45,1.41214540484546,1.83125133134496,0,0,0,0
03/02/2023 07:00,1.50389730699473,1.83125133134496,0,0,0,0
03/02/2023 07:15,1.68734962769886,2.21997062889425,0,0,0,0
03/02/2023 07:30,1.75564664768771,2.21997062889425,0,0,0,0
03/02/2023 07:45,1.88625244506162,2.21997062889425,0,0,0,0.075
03/02/2023 08:00,2.01781923151191,2.21997062889425,0,0,0,0.131
03/02/2023 08:15,2.15061170942657,2.39937953545546,0,0,0,4.939
03/02/2023 08:30,2.19690870209406,2.39937953545546,0,0,0,23.701309
03/02/2023 08:45,2.23411658506003,2.39937953545546,0,0,0,53.025964
03/02/2023 09:00,2.27818444767915,2.39937953545546,0,0,0,82.376273
03/02/2023 09:15,2.28800634257925,2.21997062889425,1.125,0,0,122.249928
03/02/2023 09:30,2.26566185351278,2.21997062889425,3.375,0,0,194.976237
03/02/2023 09:45,2.20381162981695,2.21997062889425,5.625,0,0,344.664237
03/02/2023 10:00,2.15309313072327,2.21997062889425,6.75,0,0,540.848891
03/02/2023 10:15,2.03526317002999,2.16016766004051,52.875,0,0,813.10373
03/02/2023 10:30,1.99981515844772,2.16016766004051,95.25,0,0,1021.543677
03/02/2023 10:45,1.97718728032045,2.16016766004051,102,0,0,1103.503604
03/02/2023 11:00,1.8812580813483,2.16016766004051,122.25,0,0,1357.696805
03/02/2023 11:15,1.86129819493061,1.80134984691809,137.25,0,5.4,1623.874005
03/02/2023 11:30,1.81602100520816,1.80134984691809,145.5,0,36.4,1864.652587
03/02/2023 11:45,1.86955636031199,1.80134984691809,152.625,0,38.4,2059.662515
03/02/2023 12:00,1.813698230142,1.80134984691809,159,0,39.8,2203.151479
03/02/2023 12:15,1.60026872233974,1.77144836249122,162.375,0,41.8,2335.712442
03/02/2023 12:30,1.46675943320397,1.77144836249122,168.375,0,42.6,2438.694406
03/02/2023 12:45,1.35350019952124,1.77144836249122,168.375,0,45,2532.81537
03/02/2023 13:00,1.3417175162291,1.77144836249122,172.875,0,44.8,2589.572025
03/02/2023 13:15,1.29793493814753,1.86115281577183,170.625,0,46.4,2614.082025
03/02/2023 13:30,1.33943856641982,1.86115281577183,175.5,0,45,2655.418988
03/02/2023 13:45,1.34757637961002,1.86115281577183,173.625,0,44,2653.302988
03/02/2023 14:00,1.37876100656571,1.86115281577183,170.625,0,43.8,2581.844061
03/02/2023 14:15,1.41319388922286,1.71164539363749,163.5,0,38.8,2521.353788
03/02/2023 14:30,1.38998373051399,1.71164539363749,150.75,0,34,2381.560169
03/02/2023 14:45,1.38049813693179,1.71164539363749,137.25,0,32.8,2215.19566
03/02/2023 15:00,1.33309691734906,1.71164539363749,138.375,0,31,2229.583278
03/02/2023 15:15,1.36199300305386,1.71164539363749,123,0,26.6,1922.874805
03/02/2023 15:30,1.3684894039265,1.71164539363749,112.875,0,22.4,1765.344913
03/02/2023 15:45,1.32019768419107,1.71164539363749,104.625,0,21.6,1646.173331
03/02/2023 16:00,1.33515606123028,1.71164539363749,97.5,0,15.6,1490.34644
03/02/2023 16:15,1.28596481431049,1.80134984691809,101.625,0,13.2,1476.243677
03/02/2023 16:30,1.30372147709659,1.80134984691809,71.25,0,8.6,1069.445548
03/02/2023 16:45,1.38426047603074,1.80134984691809,32.625,0,4.2,620.676529
03/02/2023 17:00,1.5049885136779,1.80134984691809,11.625,0,0.8,299.164437
03/02/2023 17:15,1.60736802592257,2.07046320675991,3.75,0,0,134.111237
03/02/2023 17:30,1.64168490234517,2.07046320675991,0,0,0,45.728964
03/02/2023 17:45,1.7789955066146,2.07046320675991,0,0,0,3.724
03/02/2023 18:00,1.8415776171565,2.07046320675991,0,0,0,2.131
03/02/2023 18:15,1.94500446496916,2.01066023790617,0,0,0,2.174
03/02/2023 18:30,1.95963361933195,2.01066023790617,0,0,0,2.285
03/02/2023 18:45,2.03212614541972,2.01066023790617,0,0,0,1.43
03/02/2023 19:00,2.0215722931223,2.01066023790617,0,0,0,0.913
03/02/2023 19:15,2.00448616346884,1.74154687806435,0,0,0,1.03
03/02/2023 19:30,1.97425951187556,1.74154687806435,0,0,0,0.963
03/02/2023 19:45,1.90259663666844,1.74154687806435,0,0,0,1.072
03/02/2023 20:00,1.81376164747932,1.74154687806435,0,0,0,1.009
03/02/2023 20:15,1.76033268365135,1.53223648707628,0,0,0,1.23
03/02/2023 20:30,1.67602399653033,1.53223648707628,0,0,0,1.44
03/02/2023 20:45,1.62235784294779,1.53223648707628,0,0,0,1.255
03/02/2023 21:00,1.58046901193872,1.53223648707628,0,0,0,1.452
03/02/2023 21:15,1.50702595129307,1.35282758051507,0,0,0,0.932
03/02/2023 21:30,1.49250530827102,1.35282758051507,0,0,0,0.744
03/02/2023 21:45,1.42576030864611,1.35282758051507,0,0,0,1.08
03/02/2023 22:00,1.39401839271113,1.35282758051507,0,0,0,1.033
03/02/2023 22:15,1.35144198574059,1.17341867395386,0,0,0,0.995
03/02/2023 22:30,1.36035646817896,1.17341867395386,0,0,0,0
03/02/2023 22:45,1.31817155476445,1.17341867395386,0,0,0,0
03/02/2023 23:00,1.30481062838685,1.17341867395386,0,0,0,0
03/02/2023 23:15,1.22227162162415,0.964108282965781,0,0,0,0
03/02/2023 23:30,1.16758795683615,0.964108282965781,0,0,0,0
03/02/2023 23:45,1.13665201008095,0.964108282965781,0,0,0,0
04/02/2023 00:00,1.0916761541282,0.964108282965781,0,0,0,0
04/02/2023 00:15,1.06589048110445,0.904305314112044,0,0,0,0
04/02/2023 00:30,1.02388326158048,0.904305314112044,0,0,0,0
04/02/2023 00:45,0.973400627053822,0.904305314112044,0,0,0,0
04/02/2023 01:00,0.945611987752691,0.904305314112044,0,0,0,0
04/02/2023 01:15,0.948057679547744,0.874403829685176,0,0,0,0.075
04/02/2023 01:30,0.899273839017054,0.874403829685176,0,0,0,0
04/02/2023 01:45,0.908841155632672,0.874403829685176,0,0,0,0.075
04/02/2023 02:00,0.851734562408483,0.874403829685176,0,0,0,0
04/02/2023 02:15,0.821543186437171,0.874403829685176,0,0,0,0
04/02/2023 02:30,0.779011437228187,0.874403829685176,0,0,0,0
04/02/2023 02:45,0.77773080280675,0.874403829685176,0,0,0,0
04/02/2023 03:00,0.786512533672818,0.874403829685176,0,0,0,0
04/02/2023 03:15,0.771105039173231,0.934206798538913,0,0,0,0
04/02/2023 03:30,0.77863476766436,0.934206798538913,0,0,0,0
04/02/2023 03:45,0.755869809645969,0.934206798538913,0,0,0,0
04/02/2023 04:00,0.747434741723828,0.934206798538913,0,0,0,0
04/02/2023 04:15,0.747626086104222,1.08371422067325,0,0,0,0
04/02/2023 04:30,0.778748308132939,1.08371422067325,0,0,0,0
04/02/2023 04:45,0.801847119341064,1.08371422067325,0,0,0,0
04/02/2023 05:00,0.792268964878523,1.08371422067325,0,0,0,0
04/02/2023 05:15,0.847174849622966,1.11361570510012,0,0,0,0.075
04/02/2023 05:30,0.837213974651576,1.11361570510012,0,0,0,0
04/02/2023 05:45,0.89009797009916,1.11361570510012,0,0,0,0
04/02/2023 06:00,0.878237689845513,1.11361570510012,0,0,0,0
04/02/2023 06:15,0.915556165413921,1.38272906494194,0,0,0,0
04/02/2023 06:30,0.876829659867042,1.38272906494194,0,0,0,0
04/02/2023 06:45,0.853072452691939,1.38272906494194,0,0,0,0
04/02/2023 07:00,0.875908745073077,1.38272906494194,0,0,0,0
04/02/2023 07:15,0.951057787710604,1.65184242478375,0,0,0,0
04/02/2023 07:30,1.01108857831088,1.65184242478375,0,0,0,0
04/02/2023 07:45,1.10519314691251,1.65184242478375,0,0,0,0
04/02/2023 08:00,1.1987985854528,1.65184242478375,0,0,0,0.402
04/02/2023 08:15,1.33968131090899,1.83125133134496,0,0,0,3.718
04/02/2023 08:30,1.41749751745484,1.83125133134496,0,0,0,26.442309
04/02/2023 08:45,1.4918499518868,1.83125133134496,0,0,0,63.945618
04/02/2023 09:00,1.57825121477184,1.83125133134496,0,0,0.6,156.019891
04/02/2023 09:15,1.68902921882209,1.77144836249122,9,0,2,270.573128
04/02/2023 09:30,1.73044106345358,1.77144836249122,9.375,0,3.6,323.141092
04/02/2023 09:45,1.79011749161751,1.77144836249122,12,0,4,358.836401
04/02/2023 10:00,1.80376772983284,1.77144836249122,21.375,0,7.2,550.070565
04/02/2023 10:15,1.81418070775807,1.74154687806435,24.75,0,9,650.123838
04/02/2023 10:30,1.83871849272026,1.74154687806435,27.375,0,11.6,724.787457
04/02/2023 10:45,1.77667000591872,1.74154687806435,31.5,0,14,850.429657
04/02/2023 11:00,1.80919622239476,1.74154687806435,39.75,0,15,907.311657
04/02/2023 11:15,1.78095203018395,1.65184242478375,46.125,0,15.6,974.387585
04/02/2023 11:30,1.8232810574486,1.65184242478375,54.75,0,15.2,1033.064749
04/02/2023 11:45,1.84785515278434,1.65184242478375,45.75,0,15.6,1062.602331
04/02/2023 12:00,1.89405128892105,1.65184242478375,44.625,0,15.4,1016.699821
04/02/2023 12:15,1.76585253537076,1.59203945593001,68.625,0,19.2,1300.667532
04/02/2023 12:30,1.62648331165101,1.59203945593001,137.625,0,30.6,1701.131423
04/02/2023 12:45,1.39839298726353,1.59203945593001,263.625,0,47.8,2162.107824
04/02/2023 13:00,1.23203965652877,1.59203945593001,250.875,0,59.8,2689.180459
04/02/2023 13:15,1.12383801693589,1.59203945593001,240,0,64.4,2781.127022
04/02/2023 13:30,1.11685790615212,1.59203945593001,239.625,0,76.4,2895.823404
04/02/2023 13:45,1.14063847401995,1.59203945593001,209.625,0,75.4,2755.131896
04/02/2023 14:00,1.1594988898521,1.59203945593001,236.25,0,70.6,2904.781645
04/02/2023 14:15,1.2650149257932,1.53223648707628,146.625,0,50.8,2190.991022
04/02/2023 14:30,1.28785769125097,1.53223648707628,171,0,60.8,1996.62044
04/02/2023 14:45,1.25406786672037,1.53223648707628,219.375,0,59.4,2016.55593
04/02/2023 15:00,1.20584974721848,1.53223648707628,176.25,0,54.6,1941.911693
04/02/2023 15:15,1.12911678682378,1.47243351822254,170.25,0,46.8,1897.364457
04/02/2023 15:30,1.09305471132451,1.47243351822254,166.875,0,30.6,2104.982805
04/02/2023 15:45,1.09943885811292,1.47243351822254,126.375,0,31,1920.902969
04/02/2023 16:00,1.16540779758206,1.47243351822254,85.875,0,15.8,1203.439841
04/02/2023 16:15,1.22654685180458,1.65184242478375,43.875,0,12.2,817.701657
04/02/2023 16:30,1.20121750540248,1.65184242478375,34.5,0,11.6,681.709529
04/02/2023 16:45,1.17629913528243,1.65184242478375,43.875,0,7.8,698.479384
04/02/2023 17:00,1.27328316706807,1.65184242478375,39,0,5,442.762638
04/02/2023 17:15,1.34772603055696,1.86115281577183,21.75,0,3,223.215164
04/02/2023 17:30,1.41239128533742,1.86115281577183,3.375,0,0.6,87.002928
04/02/2023 17:45,1.4822706674285,1.86115281577183,0,0,0,17.872309
04/02/2023 18:00,1.60900797900524,1.86115281577183,0,0,0,2.519
04/02/2023 18:15,1.73469496716883,1.77144836249122,0,0,0,2.354
04/02/2023 18:30,1.81644557553906,1.77144836249122,0,0,0,2.142
04/02/2023 18:45,1.84200348327858,1.77144836249122,0,0,0,1.935
04/02/2023 19:00,1.87568831815137,1.77144836249122,0,0,0,1.856
04/02/2023 19:15,1.78805411230994,1.47243351822254,0,0,0,1.813
04/02/2023 19:30,1.79856427104614,1.47243351822254,0,0,0,1.183
